LSOA_CODE,AvgPrice,MEAN_PTAL_2023,MAX_AI,MIN_AI,Population,MeanSentiment,SentimentSD,ReviewCount,NearestStation_m,StationsWithin500m,NearestRail_m,StreetLength_m,StreetDensity_m_per_m2,StreetSegments,LandUse_Diversity,LandUse_Types,LandUse_Area
E01003693,0.190048799967192,-0.6525239193164944,-0.5839361185448227,-0.805471900091228,0.13796560253749246,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,1.0945013202667675,-1.1705276729616525,0.9395009987992432,1.8103530423898646,-0.1255525267953422,1.3019470219542824,1.4420529843155612,1.4420529843155612,0.3373999766386701
E01003694,-0.24090560137703712,0.4397997327780561,-0.1945758665030655,-0.3499842117626007,0.06468884521932544,1.0300508108152904,-0.18879418000334222,-0.09773077107199828,-0.7281660767741669,-0.3318213126965389,0.41395950311488144,0.12847595901484418,0.2191714295694549,-0.021298824303344233,-0.8417117721187479,-0.8417117721187479,-0.11391076087452424
E01003695,-0.9722221612339108,0.4397997327780561,-0.30417491849621464,-0.4020353929309868,0.12503441006958063,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,-0.5559234649035423,-0.3318213126965389,0.7416816315185363,-0.3171812482106083,1.085470074856428,-0.424025820990448,-1.4126529612273253,-1.4126529612273253,-0.3169529750317835
E01003696,-0.07766529783755638,0.4397997327780561,-0.01923619121774373,0.1411962472951247,-0.1551414267351756,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,0.21669473653459126,0.08753186743601782,-0.08422224325469385,0.3305225465965015,0.8218003918922012,0.03623360379481345,-1.4126529612273253,-1.4126529612273253,-0.21962986282298305
E01003697,-0.2147871528107202,0.4397997327780561,-0.4290875720631355,-0.805471900091228,0.07330964019793332,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,0.0011866691626833774,-0.19203691931902,-0.12068845054923373,0.6604266747587474,0.18180572628950778,0.15129845999112881,0.8711117952069839,0.8711117952069839,-0.06002681439244033
E01003698,-0.1951983163859825,-0.6525239193164944,-0.645734080719767,-0.6226372998881946,-0.3189365313287254,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,0.8975299053200009,-1.0307432795841336,0.41755448532970607,-0.07584440038299536,0.31347010341743464,0.2663633161874442,-0.8417117721187479,-0.8417117721187479,-0.16248416262576967
E01003699,-0.40936959462978123,-0.6525239193164944,-0.3798418516557529,-0.805471900091228,-0.7844594601735512,-0.3245985101618349,-0.16115033261870523,-0.09741748347383568,1.7860865842644602,-1.0307432795841336,-0.3098156870040378,0.11875646570690757,-1.8481222867107039,-0.30896096479413265,2.0129941734241386,2.0129941734241386,0.33174046210790864
E01003700,-0.14557326410998037,-0.6525239193164944,-0.31748520204385716,-0.580228739302015,0.038826460283501785,-2.5993869925573865,3.736632148615104,-0.09981935505974894,-0.5308897306787258,0.36710065419105564,-0.09882429487972752,0.7305580763082415,-1.3767035241638437,-0.021298824303344233,0.8711117952069839,0.8711117952069839,0.6985219314307068
E01003701,-0.2644095932418657,0.4397997327780561,-0.23109094056528662,-0.4565875460663419,0.29313991215243435,0.774456599310173,-0.16115033261870523,-0.09397131989404706,0.5780986027424438,0.08753186743601782,0.1321869094967873,0.6944129393767274,0.008487950257917055,0.841687597169021,-1.4126529612273253,-1.4126529612273253,-0.22829141586026525
E01003703,0.2553449213829843,-0.6525239193164944,-1.1525076398373204,-0.805471900091228,0.09486162764445304,0.7403773711094905,-0.16115033261870523,-0.0614938388845241,1.89616209922691,-1.5898808530942092,2.0964484915697117,1.6677989729188256,-1.4937273772508834,1.5896091624450708,0.8711117952069839,0.8711117952069839,3.1589058050858867
E01003704,-0.3780274563502009,-0.6525239193164944,-0.5309365381571657,-0.38574055932039975,0.19831116738774765,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,0.4831055801878595,-0.8909588862066147,-0.5782891983407046,0.07586350371928556,-0.5712323354801496,-0.13636368049965958,-0.27077058301017065,-0.27077058301017065,-0.1687040381642756
E01003705,-0.20172792852756175,0.4397997327780561,-0.1808073547478718,-0.4750040779511783,0.15951758998401216,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,-0.6651685487970078,1.0660226210786503,0.26688547764671117,0.24576136971870055,-0.5396398311447059,-0.0788312524015019,0.3001706060984066,0.3001706060984066,-0.07741626020159906
E01003706,-0.3845570684917802,-0.6525239193164944,-0.7694790130793437,-0.4745100586627423,-0.6723891254516486,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,-1.078046246518028,-0.7511744928290957,1.260119893996337,0.2623552334537641,0.6838180326546521,0.2663633161874442,-0.8417117721187479,-0.8417117721187479,-0.16818116585717666
E01003707,-0.18213909210282406,-0.6525239193164944,-1.0713424625958563,-0.5365629631808188,-0.5603187907297462,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,0.6306884100981652,-0.7511744928290957,2.7327429517015864,0.5256218006762415,0.26619503750647266,0.2088308880892865,0.3001706060984066,0.3001706060984066,-0.1206678889928047
E01003708,-0.589586889737368,-0.6525239193164944,-1.1117843446538125,-0.805471900091228,-0.4310068660506279,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,-0.9301706264825872,-1.3103120663391714,2.929749374379527,0.04319282677178293,-1.2520153989981708,0.32389574428560186,1.4420529843155612,1.4420529843155612,0.8454677966527286
E01003709,-0.1951983163859825,-0.6525239193164944,-1.118109744446551,-0.531432259449343,-0.01289830958814552,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,0.9145628903160888,-0.4716057060740579,2.0194244125065914,0.5869297352977716,0.5047859989482084,0.8992200252671786,-0.8417117721187479,-0.8417117721187479,-0.06073568080304742
E01003710,-0.05807646141281869,-0.6525239193164944,-0.9362379518330595,-0.591821855079563,-0.5646291882190501,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,0.08982991496385545,-0.8909588862066147,2.1745735575709535,-0.16801559808280803,-0.2392738502359465,-0.2514285366959749,-0.27077058301017065,-0.27077058301017065,-0.08140452475122206
E01003711,-0.05807646141281869,-0.6525239193164944,-0.19015745906088286,-0.5170969438684435,-0.025829502056057347,-1.1595396010785544,-0.16115033261870523,-0.10211679744627468,-1.32181086152684,0.08753186743601782,1.093626703383807,1.4177415541969598,0.09284387605207274,1.2444145938561246,0.3001706060984066,0.3001706060984066,0.1527989532205735
E01003712,-0.1462262253241383,-0.6525239193164944,-0.7542263230788985,-0.48995878429271705,-1.327569543825848,1.1322884954173376,-0.40994495908043777,-0.0975219126732232,0.09592697861922007,-0.0522525259415011,1.7503960898870259,-0.9764112780873994,-0.924906006404892,-0.6541555333830787,-0.8417117721187479,-0.8417117721187479,-0.24097351571043124
E01003713,-0.12337258282861098,-0.6525239193164944,-0.5649217078939459,-0.29628592802555564,-0.15945182422447957,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,-0.8569874667031377,-0.0522525259415011,-0.5529339881896124,-0.23428837111672454,0.7391113666471927,-0.3664933928922903,-1.4126529612273253,-1.4126529612273253,-0.26691514370612335
E01003714,-0.3845570684917802,0.4397997327780561,-0.4162484243510092,0.38845024715001225,1.3190145146067727,2.0779870779862746,-0.16115033261870523,-0.05407936572800921,-0.16866980952013977,-0.19203691931902,-0.8104413960108774,0.9284028172850126,2.046200427784694,1.1868821657579671,-1.4126529612273253,-1.4126529612273253,-0.3196150900690498
